id,message_type,masked_addressees,masked_author,content,author_type,direction,external_id,external_timestamp,masked_from_addr,is_deleted,last_status,last_status_timestamp,rendered_content,source_type,uuid,inserted_at,updated_at
755622576,template,9104608180585038478,2140484189797588496,,SYSTEM,outbound,gBEGkYiXYRBoAgl0MoevAdBSRss,,4454300900215722365,,read,2/19/2024 10:55:01,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,f32db396-c271-cbfe-f78b-e92a889a9bb3,2/19/2024 10:53:02,2/19/2024 10:55:01
727895261,template,8307194038335038424,2140484189797588496,,SYSTEM,outbound,gBEGkXmJEpmHAgkR1BMnbKChvbs,,4454300900215722365,,read,1/25/2024 6:54:43,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,db8cd3ae-fc94-e66e-5f3f-5e11bfb21e9d,1/25/2024 6:54:06,1/25/2024 6:54:44
354525095,template,7945254417714145050,2140484189797588496,,SYSTEM,outbound,gBEGkWMDUWYJAgmKCTZPH4-mIGU,,4454300900215722365,,read,4/3/2023 9:11:35,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,433db5a9-c70d-4967-bed3-9fcfbd78c051,4/3/2023 8:46:03,4/3/2023 9:11:36
715764247,template,2975845120656943234,2140484189797588496,,SYSTEM,outbound,gBEGkXKFkyZHAgl5xFjXd7SXp-c,,4454300900215722365,,read,12/31/2023 2:47:09,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,061efe33-c064-b3b3-edab-35449fea23a6,12/31/2023 2:47:09,12/31/2023 2:47:09
739525041,template,1586861110694016946,2140484189797588496,,SYSTEM,outbound,gBEGkZEQdHZ5AgktybOjiUySmqU,,4454300900215722365,,read,2/8/2024 6:40:21,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,da5f0bff-82f5-c72b-34dc-28caf0153c46,2/8/2024 6:39:03,2/8/2024 6:40:22
727303722,template,1147111081279882514,2140484189797588496,,SYSTEM,outbound,gBEGkYiEhCKJAgn-y_5tmBi2HeY,,4454300900215722365,,sent,1/24/2024 6:41:05,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,ea66772b-f9e2-986c-a74a-b71a9a9242ae,1/24/2024 6:41:05,1/24/2024 6:41:06
350309489,template,617922845908623716,2140484189797588496,,SYSTEM,outbound,gBEGkZBZUEdxAglHq2bQRmOPXs4,,4454300900215722365,,read,3/30/2023 11:55:24,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,db73e51d-cbfd-0c5d-55a3-3ceb0f2da97a,3/30/2023 11:53:04,3/30/2023 11:55:25
733426578,template,3484016833815448080,2140484189797588496,,SYSTEM,outbound,gBEGkXIHhUSSAgmxlleZqxEHipg,,4454300900215722365,,read,2/3/2024 12:56:38,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,fe71fbd7-1288-a658-1e44-18817aecb938,2/3/2024 7:07:05,2/3/2024 12:56:39
728439461,template,7752956824480141140,2140484189797588496,,SYSTEM,outbound,gBEGkYl4BAMoAgnUPKa5JJeLYSg,,4454300900215722365,,read,1/26/2024 8:45:42,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,cddd0897-4f37-84dc-b8bb-73da58d52ec5,1/26/2024 8:44:04,1/26/2024 8:45:42
698970854,template,4091743748352333059,2140484189797588496,,SYSTEM,outbound,gBEGkWKBVACVAgmyiaX_cBbUdp8,,4454300900215722365,,read,12/7/2023 4:55:12,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,38d74e33-69d0-0200-aa6c-f2fc72efaaac,12/7/2023 4:55:02,12/7/2023 4:55:12
736842957,template,4683848078853774135,2140484189797588496,,SYSTEM,outbound,gBEGkZEhCRl1AgluavUOaUJ9grw,,4454300900215722365,,read,2/6/2024 4:54:35,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,ff6c5793-e88c-fccf-66b8-19462fbaec44,2/6/2024 4:46:05,2/6/2024 4:54:36
761664476,template,4583580343862781168,2140484189797588496,,SYSTEM,outbound,wamid.HBgMOTE2MzAzMDIxNjI4FQIAERgSQzY0Njk5NUE2RThEQjMyNDdEAA==,,4454300900215722365,,read,2/23/2024 5:07:02,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,0ef0109c-95f8-fa96-8bb9-143b9248e35e,2/23/2024 4:46:02,2/23/2024 5:07:02
736849331,template,5313114158955892287,2140484189797588496,,SYSTEM,outbound,gBEGkWMEZSUzAgkG7_H59YswQT4,,4454300900215722365,,read,2/6/2024 5:14:01,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,b5231b9d-b700-ce97-5d07-c9345e8be9be,2/6/2024 4:56:03,2/6/2024 5:14:01
480994836,template,5549967418620856335,2140484189797588496,,SYSTEM,outbound,gBEGkZF3lGRHAgmNdt7Uy5xi-gs,,4454300900215722365,,read,8/15/2023 7:48:51,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,c889b8e8-27fa-6674-16cd-359da18a8aa5,8/14/2023 2:48:09,8/15/2023 7:48:52
799588534,template,3300823889934832151,5196889043629548299,,SYSTEM,outbound,wamid.HBgMOTE5MTgyMzkzNDg3FQIAERgSQUU5QzAyRTc0NDA1NUQwNUM5AA==,,4454300900215722365,,read,3/26/2024 3:30:49,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,563d3441-28e8-2691-37a9-fcd1aa3add38,3/23/2024 10:42:05,3/26/2024 3:30:49
800834176,template,5947261916081316448,5196889043629548299,,SYSTEM,outbound,wamid.HBgMOTE5MzkwMDg0MTE3FQIAERgSNDEzRjg0NzUyMTQ3MDcwQjYyAA==,,4454300900215722365,,read,3/24/2024 13:33:04,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,d722fc20-e854-aa0b-9487-037d18efe70c,3/24/2024 9:16:02,3/24/2024 13:33:04
804682774,template,5216677490879611272,5196889043629548299,,SYSTEM,outbound,wamid.HBgMOTE5MTc3OTMxMDU1FQIAERgSMzUxRTVCNTM3ODI2MkJEN0Y3AA==,,4454300900215722365,,read,3/27/2024 6:51:45,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,ec16fb66-32df-79f0-16ff-2785abed75b9,3/27/2024 5:05:03,3/27/2024 6:51:45
827815457,template,1536796059178882967,5196889043629548299,,SYSTEM,outbound,wamid.HBgMOTE4MzMxOTE0MjU5FQIAERgSNUY3ODlFNEY0RDYzMzU4OTc1AA==,,4454300900215722365,,delivered,4/20/2024 4:45:05,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,543dc316-a26d-66dc-b21f-cb17e14547ab,4/20/2024 4:45:03,4/20/2024 4:45:06
799768299,template,7944152831539810084,5196889043629548299,,SYSTEM,outbound,wamid.HBgMOTE5ODQ5NTk5NzcxFQIAERgSNDUyRDAxMzhDMTgwMEMyMDNEAA==,,4454300900215722365,,read,3/23/2024 13:28:16,"ముందుగా మీకు 🤰🏻 మా 👏*అభినందనలు*👏 మరియు *మా సేవకు స్వాగతం*! 🙏
తల్లితండ్రులుగా మీ ప్రయాణంలో మేము ఆరోగ్య సహాచారులం 🤰👨‍👩‍👧.

మీకు మరియు మీ కుటుంబానికి *సానుకూల గర్భధారణ అనుభవాన్ని* కలిగి ఉండటానికి మరియు తల్లితండ్రులుగా సాఫీగా మారడానికి సహాయం చేయడానికి 👨‍👩‍👧
ఏం చేయాలి, ఏం తినాలి, ప్రమాద సంకేతాలను ఎలా గుర్తించాలి, వైద్యపరమైన సంరక్షణ ఎప్పుడు తీసుకోవాలి అనే విషయాలపై మేము మీతో చిట్కాలను పంచుకుంటాము ❗

ఈ కింద👇 చాట్ బాక్స్ లో 📲 టైపు చేయడం ద్వారా *మీరు మమ్మల్ని ప్రశ్నలు అడగవచ్చు* లేదా మాకు వాయిస్ మెసేజ్ పంపవచ్చు 🗣️▶️. మా నర్సులు మరియు డాక్టర్ ల 👨🏻‍⚕️ బృందం మిమ్మల్ని త్వరలో సంప్రదిస్తారు! 💡
",CHANNEL_MESSAGE,1e8c1a5a-74e8-91e1-f364-d3e2ecacb7e4,3/23/2024 13:28:02,3/23/2024 13:28:17
