id,status,timestamp,uuid,message_uuid,message_id,number_id,inserted_at,updated_at
748729200,sent,12/3/2023 18:33:04,0075ee44-be68-43b3-9ba0-0083997fe1e5,f056dd82-9ccf-9e63-eb2f-96a9b63fc8aa,693208854,182,12/3/2023 18:33:05,12/3/2023 18:33:05
749142193,read,12/4/2023 2:38:48,ee06d887-744b-431a-a99d-ca7f0526eb0e,f056dd82-9ccf-9e63-eb2f-96a9b63fc8aa,693208854,182,12/4/2023 2:38:49,12/4/2023 2:38:49
748729258,delivered,12/3/2023 18:33:05,4d474271-e22b-4637-b775-117401121a6c,f056dd82-9ccf-9e63-eb2f-96a9b63fc8aa,693208854,182,12/3/2023 18:33:05,12/3/2023 18:33:05
270423108,delivered,6/15/2022 4:32:03,84dc9342-b70b-468c-9353-d6e3aa8d17b9,8d32ce90-9ef6-715a-5156-04e913dfbb2f,292259862,182,6/15/2022 4:32:04,6/15/2022 4:32:04
810887537,delivered,2/9/2024 3:30:34,000b16b3-cba8-424d-ac4c-6383fca5d075,c973f008-cb07-a03f-8a8f-0c283c66e60e,740660502,182,2/9/2024 3:30:35,2/9/2024 3:30:35
810960058,read,2/9/2024 5:28:01,0342a53c-d247-4c6b-bd97-045e27d703fe,c973f008-cb07-a03f-8a8f-0c283c66e60e,740660502,182,2/9/2024 5:28:02,2/9/2024 5:28:02
810887520,sent,2/9/2024 3:30:34,fc7521bb-2ba9-4c1a-908a-94716a165a02,c973f008-cb07-a03f-8a8f-0c283c66e60e,740660502,182,2/9/2024 3:30:35,2/9/2024 3:30:35
883269596,read,3/20/2024 6:24:06,5f354bc9-0785-4df5-aa91-b0a0733235d7,5f5384ee-7766-a0d6-4571-b6c24165dd0e,795648278,182,3/20/2024 6:24:07,3/20/2024 6:24:07
883269580,sent,3/20/2024 6:24:06,56fd0609-c71d-4b45-9739-4f33b716661b,5f5384ee-7766-a0d6-4571-b6c24165dd0e,795648278,182,3/20/2024 6:24:06,3/20/2024 6:24:06
822428297,sent,2/16/2024 2:35:53,38f55e1f-2bb5-4c80-b117-5cc6e0f1b536,2d33d434-d394-e75b-197e-667b9a838940,750297366,182,2/16/2024 2:35:53,2/16/2024 2:35:53
822428435,delivered,2/16/2024 2:35:55,27991eb4-2c14-45af-9d57-879389fa211a,2d33d434-d394-e75b-197e-667b9a838940,750297366,182,2/16/2024 2:35:55,2/16/2024 2:35:55
823262504,read,2/16/2024 13:42:05,479d11d3-2b77-4e38-b7e5-904be37dfe55,2d33d434-d394-e75b-197e-667b9a838940,750297366,182,2/16/2024 13:42:06,2/16/2024 13:42:06
898698249,sent,3/28/2024 2:32:02,97b91a04-067b-4f63-851c-a4f8b9f56309,c2f8dab5-542f-1520-4390-2fda76687dd5,806134294,182,3/28/2024 2:32:03,3/28/2024 2:32:03
898701833,delivered,3/28/2024 2:33:14,39d5ab8b-19c3-444e-b9ce-3bfeb587f653,c2f8dab5-542f-1520-4390-2fda76687dd5,806134294,182,3/28/2024 2:33:15,3/28/2024 2:33:15
470790814,delivered,7/10/2023 11:11:05,fafcd810-225c-41a8-a585-dfc79a14c51b,f7692bed-77b6-a9d5-e3c0-b1aebbe20e97,456241174,182,7/10/2023 11:11:05,7/10/2023 11:11:05
470827168,read,7/10/2023 12:31:18,b66a5293-1a2f-4fec-abd6-1cdf32fa49b6,f7692bed-77b6-a9d5-e3c0-b1aebbe20e97,456241174,182,7/10/2023 12:31:18,7/10/2023 12:31:18
470790796,sent,7/10/2023 11:11:03,6fe4089c-c17c-4f3c-b48b-80b0f32eff4b,f7692bed-77b6-a9d5-e3c0-b1aebbe20e97,456241174,182,7/10/2023 11:11:03,7/10/2023 11:11:03
912994913,delivered,4/6/2024 5:22:18,3d8442f3-01b1-40fb-b771-3dde6e6cbf5f,a6fe3299-276f-c47f-d379-39dbd10293d5,815905814,182,4/6/2024 5:22:18,4/6/2024 5:22:18
912994907,sent,4/6/2024 5:22:17,17a5b4dd-fba4-40a8-9b8a-f787a6a9de72,a6fe3299-276f-c47f-d379-39dbd10293d5,815905814,182,4/6/2024 5:22:18,4/6/2024 5:22:18
913105017,read,4/6/2024 8:18:52,fae7295a-e49b-4121-9e69-178c63125783,a6fe3299-276f-c47f-d379-39dbd10293d5,815905814,182,4/6/2024 8:18:53,4/6/2024 8:18:53
203047314,sent,4/25/2021 2:30:05,8aad18a2-0865-4f0e-a2e1-53c250460392,e3fb1f91-fea6-1ac0-b17c-7c4abe050cb5,184597782,182,4/25/2021 2:30:05,4/25/2021 2:30:05
203588338,sent,4/25/2021 2:30:05,59d28069-d4fb-4f0e-b437-aa234ac9058e,e3fb1f91-fea6-1ac0-b17c-7c4abe050cb5,184597782,182,4/27/2021 2:30:36,4/27/2021 2:30:36
883423584,delivered,3/20/2024 9:29:00,d5a89f01-f0f9-4f2b-8073-a16e9a9e01af,96d2e87f-d7bd-d02f-5686-0de82cc19899,795590678,182,3/20/2024 9:29:01,3/20/2024 9:29:01
883180599,sent,3/20/2024 4:44:26,e4939943-3531-4190-b98b-16502f52e3d4,96d2e87f-d7bd-d02f-5686-0de82cc19899,795590678,182,3/20/2024 4:44:27,3/20/2024 4:44:27
467197169,read,7/2/2023 6:20:34,81984fae-bc43-4c9b-afb9-903ab8a8c255,ac1af2df-4ace-2526-df0c-52976e40a2e6,452772118,182,7/2/2023 6:20:35,7/2/2023 6:20:35
465872732,delivered,6/29/2023 2:38:40,eaad2888-58a0-4219-8c1d-a3eba9855d53,ac1af2df-4ace-2526-df0c-52976e40a2e6,452772118,182,6/29/2023 2:38:41,6/29/2023 2:38:41
465853858,sent,6/29/2023 2:31:25,36a15943-906f-4304-9b7e-4ca2b9b144c2,ac1af2df-4ace-2526-df0c-52976e40a2e6,452772118,182,6/29/2023 2:31:25,6/29/2023 2:31:25
282165623,read,9/26/2022 14:10:43,d9013f8f-1a0a-497b-b5a9-79e47d5b6607,5a4d5c60-2157-174b-bdda-805049fe45ea,307219222,182,9/26/2022 14:10:44,9/26/2022 14:10:44
281941971,delivered,9/25/2022 3:14:33,2ba2421b-949d-4f08-ac17-38aec4db71af,5a4d5c60-2157-174b-bdda-805049fe45ea,307219222,182,9/25/2022 3:14:34,9/25/2022 3:14:34
324292805,sent,3/9/2023 2:33:11,9282c8b9-f597-4073-8583-521e0c8f4a57,111c93fc-d9da-5ebe-4cfd-daeddd0276ff,343198486,182,3/9/2023 2:33:11,3/9/2023 2:33:11
324292860,delivered,3/9/2023 2:33:12,1818707d-2d73-4ed5-bc5d-9b3181fe43ea,111c93fc-d9da-5ebe-4cfd-daeddd0276ff,343198486,182,3/9/2023 2:33:13,3/9/2023 2:33:13
324315294,read,3/9/2023 4:31:37,e7ee3013-a5ee-486e-aefa-33135263dbbf,111c93fc-d9da-5ebe-4cfd-daeddd0276ff,343198486,182,3/9/2023 4:31:38,3/9/2023 4:31:38
461529586,read,6/20/2023 0:37:45,d950b35d-36d9-442c-9cbf-cf83b9efee09,bc40b70d-60d2-1706-44ac-fdec425c0774,449697558,182,6/20/2023 0:37:45,6/20/2023 0:37:45
461529585,sent,6/20/2023 0:37:44,c5dc9f02-14c7-41e8-80c2-ab0e0886fc1e,bc40b70d-60d2-1706-44ac-fdec425c0774,449697558,182,6/20/2023 0:37:44,6/20/2023 0:37:44
809418148,read,2/8/2024 6:05:02,bf2637a3-8639-43a7-ac33-1d2bcc31ef5c,6a8c59c8-4c9b-9c6b-5888-2d54bccacd2f,739502870,182,2/8/2024 6:05:02,2/8/2024 6:05:02
809418128,sent,2/8/2024 6:05:01,2a45bc1c-8e69-49f5-923c-b0913f1ed4e8,6a8c59c8-4c9b-9c6b-5888-2d54bccacd2f,739502870,182,2/8/2024 6:05:02,2/8/2024 6:05:02
471190597,sent,7/11/2023 2:34:48,dbad347c-32cd-46de-ad3a-4054a114660a,fdcdfbfa-1285-e426-da48-c08071cd93bd,456519702,182,7/11/2023 2:35:54,7/11/2023 2:35:54
478195085,read,7/24/2023 14:40:42,a1324d6a-c7f9-4544-b6b6-510946b467c2,fdcdfbfa-1285-e426-da48-c08071cd93bd,456519702,182,7/24/2023 14:40:42,7/24/2023 14:40:42
782329373,sent,1/7/2024 18:30:17,3b074a44-e555-417f-9445-521ef12c81d2,76816f36-b165-e09e-a670-980c14ec3646,719450902,182,1/7/2024 18:30:18,1/7/2024 18:30:18
782329445,delivered,1/7/2024 18:30:19,6aec5c92-9245-40e1-9406-956bff84a236,76816f36-b165-e09e-a670-980c14ec3646,719450902,182,1/7/2024 18:30:20,1/7/2024 18:30:20
729999538,delivered,11/24/2023 8:25:03,bf08f3c3-c7a3-4c0c-9c68-a28e8bc9a144,ef2440e9-b1fd-8540-c7f8-6e57085711f1,677442582,182,11/24/2023 8:25:04,11/24/2023 8:25:04
732308085,read,11/25/2023 13:29:56,6b4bdc50-bb76-4ddf-a98b-970731484a80,ef2440e9-b1fd-8540-c7f8-6e57085711f1,677442582,182,11/25/2023 13:29:56,11/25/2023 13:29:56
729999511,sent,11/24/2023 8:25:02,8bd41cee-d339-4828-b42b-7e36f9f45064,ef2440e9-b1fd-8540-c7f8-6e57085711f1,677442582,182,11/24/2023 8:25:03,11/24/2023 8:25:03
461283828,read,6/19/2023 12:12:09,de3c28d7-f1bd-40f1-ab54-6e8f6a73da3b,8a1a43b3-4599-3395-80ce-b15ca582c39c,449379606,182,6/19/2023 12:12:09,6/19/2023 12:12:09
461059926,sent,6/19/2023 2:34:46,9d84cac2-a350-4d3f-8db2-d3f6a9275f29,8a1a43b3-4599-3395-80ce-b15ca582c39c,449379606,182,6/19/2023 2:34:46,6/19/2023 2:34:46
461060201,delivered,6/19/2023 2:34:52,3b8b200d-855f-422c-96cf-0dca154148f1,8a1a43b3-4599-3395-80ce-b15ca582c39c,449379606,182,6/19/2023 2:34:52,6/19/2023 2:34:52
453587984,sent,6/5/2023 2:34:55,43deb2a1-278d-437b-aa60-4e1c8f487d36,00f4f3f7-aa36-de17-e5e4-416b72c82946,444072471,182,6/5/2023 2:34:56,6/5/2023 2:34:56
454402669,read,6/6/2023 8:13:38,02d7fdaa-9ec7-4563-abc0-eaa0151b124b,00f4f3f7-aa36-de17-e5e4-416b72c82946,444072471,182,6/6/2023 8:13:38,6/6/2023 8:13:38
453588035,delivered,6/5/2023 2:34:56,430a080e-70e6-4fb9-bb26-0911f76f8565,00f4f3f7-aa36-de17-e5e4-416b72c82946,444072471,182,6/5/2023 2:34:56,6/5/2023 2:34:56
678226489,sent,10/30/2023 12:33:03,2fb14f03-bda1-4bd8-ad3b-076eedd0c5e2,814e38a4-27e8-c732-1855-2ccdde5b0edf,633742359,182,10/30/2023 12:33:03,10/30/2023 12:33:03
678226797,delivered,10/30/2023 12:33:08,7c053e15-9f9d-4667-9d53-17c214f34cd8,814e38a4-27e8-c732-1855-2ccdde5b0edf,633742359,182,10/30/2023 12:33:09,10/30/2023 12:33:09
678262660,read,10/30/2023 12:47:00,0cb4aad5-085e-4ab7-b534-4c2b5edee1e5,814e38a4-27e8-c732-1855-2ccdde5b0edf,633742359,182,10/30/2023 12:47:00,10/30/2023 12:47:00
512174884,sent,8/20/2023 2:32:01,c746e65f-c1b2-4486-8e94-a3f0dc736c4a,b0c9b9cf-26e9-e096-3e18-2819233e4ec2,488713495,182,8/20/2023 2:32:02,8/20/2023 2:32:02
512174915,delivered,8/20/2023 2:32:02,5dba03bc-729d-42f8-8710-28397d57cd59,b0c9b9cf-26e9-e096-3e18-2819233e4ec2,488713495,182,8/20/2023 2:32:03,8/20/2023 2:32:03
514380117,read,8/22/2023 3:47:24,f9c36799-6846-4050-ba27-502c79c48d3b,b0c9b9cf-26e9-e096-3e18-2819233e4ec2,488713495,182,8/22/2023 3:47:24,8/22/2023 3:47:24
406511225,delivered,4/27/2023 11:33:50,ffba9590-9b96-43bf-9c65-178b6e41e140,c03e649c-acf1-55bf-a41c-1c386ba76c4f,405615383,182,4/27/2023 11:33:51,4/27/2023 11:33:51
406752001,read,4/27/2023 15:19:16,5af60fc4-45e9-4b38-9622-32e34eb3820d,c03e649c-acf1-55bf-a41c-1c386ba76c4f,405615383,182,4/27/2023 15:19:17,4/27/2023 15:19:17
890564594,delivered,3/24/2024 4:18:58,d3ee327c-20f6-4355-b462-268c5cb13c8c,959b1f68-00ff-eb7d-b93d-f001babc0316,800602647,182,3/24/2024 4:18:59,3/24/2024 4:18:59
890565087,read,3/24/2024 4:19:40,b741c00d-1658-4ee4-ac47-213fd22a2f78,959b1f68-00ff-eb7d-b93d-f001babc0316,800602647,182,3/24/2024 4:19:40,3/24/2024 4:19:40
890510238,sent,3/24/2024 3:31:38,e290a72b-8c5d-4fef-abe8-2215a5620827,959b1f68-00ff-eb7d-b93d-f001babc0316,800602647,182,3/24/2024 3:31:39,3/24/2024 3:31:39
615509780,read,10/6/2023 1:58:19,90573137-0852-4ab3-a8d0-8b4a7cedf7b0,65b9c839-f28b-93ef-f023-9e7cb11b5bc3,579157271,182,10/6/2023 1:58:20,10/6/2023 1:58:20
615155799,delivered,10/5/2023 18:30:10,ed6b0801-fa6b-44d3-bb09-c5959b755c81,65b9c839-f28b-93ef-f023-9e7cb11b5bc3,579157271,182,10/5/2023 18:30:11,10/5/2023 18:30:11
615155765,sent,10/5/2023 18:30:10,741150d0-2883-4046-a823-1b9eef1dc79c,65b9c839-f28b-93ef-f023-9e7cb11b5bc3,579157271,182,10/5/2023 18:30:10,10/5/2023 18:30:10
420825571,sent,5/10/2023 2:36:05,1a7b903d-24f3-41a1-9f65-beb092ed4a46,e527a788-9803-b292-aeae-33442b072d69,417283863,182,5/10/2023 2:36:05,5/10/2023 2:36:05
421690866,read,5/10/2023 16:42:07,2190ba95-0686-4bd4-ab1b-4ffc93869aed,e527a788-9803-b292-aeae-33442b072d69,417283863,182,5/10/2023 16:42:08,5/10/2023 16:42:08
420844334,delivered,5/10/2023 3:22:37,c38d15a3-a5b9-4968-940d-b13ac6998d5b,e527a788-9803-b292-aeae-33442b072d69,417283863,182,5/10/2023 3:22:38,5/10/2023 3:22:38
466816259,delivered,7/1/2023 2:30:05,cb0fdc2c-d599-4bd7-bff8-b971347c1d93,8bd2f78b-2bfe-e24a-1019-580f4da2afff,453460503,182,7/1/2023 2:30:06,7/1/2023 2:30:06
466875867,read,7/1/2023 5:39:53,19913f01-fc55-45f9-be42-e723fb328006,8bd2f78b-2bfe-e24a-1019-580f4da2afff,453460503,182,7/1/2023 5:39:54,7/1/2023 5:39:54
466816230,sent,7/1/2023 2:30:04,70ca3e8e-e1d7-4c33-a6a2-d84d5f9772ec,8bd2f78b-2bfe-e24a-1019-580f4da2afff,453460503,182,7/1/2023 2:30:05,7/1/2023 2:30:05
509851595,read,8/18/2023 6:37:03,8cea9848-25de-45c2-8afe-34aab24046ff,2150725b-ba2e-82ea-2b02-ec900240b7a8,486688279,182,8/18/2023 6:37:04,8/18/2023 6:37:04
509737122,sent,8/18/2023 5:24:40,6e0b146b-5bc9-4e47-bd65-06516946515d,2150725b-ba2e-82ea-2b02-ec900240b7a8,486688279,182,8/18/2023 5:24:41,8/18/2023 5:24:41
509737191,delivered,8/18/2023 5:24:41,87fa516d-db8f-4bc8-8522-3369955a76f9,2150725b-ba2e-82ea-2b02-ec900240b7a8,486688279,182,8/18/2023 5:24:42,8/18/2023 5:24:42
259366943,delivered,3/19/2022 2:46:07,878717cb-eabe-412f-a216-880c24255bf6,2bcd6f12-9a32-d6bd-2c22-27dbdeb52e7a,276252183,182,3/19/2022 2:46:08,3/19/2022 2:46:08
259367540,read,3/19/2022 2:49:24,459b9065-f991-470e-9390-91f94a6b55fb,2bcd6f12-9a32-d6bd-2c22-27dbdeb52e7a,276252183,182,3/19/2022 2:49:25,3/19/2022 2:49:25
479827484,delivered,7/26/2023 7:35:04,fbbfc1ba-ff64-4120-adbf-11e612008743,aa292628-f9a3-5b69-8f79-cca4bd5c538e,462833431,182,7/26/2023 7:35:09,7/26/2023 7:35:09
479827651,read,7/26/2023 7:35:26,162ddaea-d3b4-4462-8398-24c9f00f46f2,aa292628-f9a3-5b69-8f79-cca4bd5c538e,462833431,182,7/26/2023 7:35:26,7/26/2023 7:35:26
479827342,sent,7/26/2023 7:35:03,44a08191-0f68-486f-8a81-9fcaedbe309a,aa292628-f9a3-5b69-8f79-cca4bd5c538e,462833431,182,7/26/2023 7:35:04,7/26/2023 7:35:04
913148856,sent,4/6/2024 9:16:03,df7c9b55-df45-4074-8022-a09610a204c0,082d2486-75c3-8896-24ca-8a5885459e7c,816010007,182,4/6/2024 9:16:03,4/6/2024 9:16:03
913148876,delivered,4/6/2024 9:16:04,d9eddaed-3812-42d8-bb97-0930c7ba7d18,082d2486-75c3-8896-24ca-8a5885459e7c,816010007,182,4/6/2024 9:16:04,4/6/2024 9:16:04
913311494,read,4/6/2024 11:49:54,df595a0e-83df-4578-8c1f-be63082774fb,082d2486-75c3-8896-24ca-8a5885459e7c,816010007,182,4/6/2024 11:49:54,4/6/2024 11:49:54
902147683,delivered,3/30/2024 2:40:03,25f1eb30-3e8f-4282-9fe0-7a088dab97a9,73e17b19-1efe-25fd-da30-c10e265254ee,808421143,182,3/30/2024 2:40:04,3/30/2024 2:40:04
902168668,read,3/30/2024 3:08:39,5b018319-ca2b-4b30-802c-38cf689cddb7,73e17b19-1efe-25fd-da30-c10e265254ee,808421143,182,3/30/2024 3:08:40,3/30/2024 3:08:40
902147628,sent,3/30/2024 2:40:02,6ad86786-50d7-4a35-8bc7-c56580253c3a,73e17b19-1efe-25fd-da30-c10e265254ee,808421143,182,3/30/2024 2:40:03,3/30/2024 2:40:03
470589570,sent,7/10/2023 2:37:12,386d7525-2b0d-4149-bb19-ed9894bb7278,5da58a5a-f1dd-b031-b818-50999b9eb4de,456101911,182,7/10/2023 2:38:47,7/10/2023 2:38:47
470635039,delivered,7/10/2023 4:50:18,3b19eea3-0ee4-4140-a53f-54b0f4e12a3a,5da58a5a-f1dd-b031-b818-50999b9eb4de,456101911,182,7/10/2023 4:50:19,7/10/2023 4:50:19
470635102,read,7/10/2023 4:50:26,10ea7a1c-3061-438c-9263-7e8b5d43b8fe,5da58a5a-f1dd-b031-b818-50999b9eb4de,456101911,182,7/10/2023 4:50:26,7/10/2023 4:50:26
470590599,delivered,7/10/2023 2:37:52,c6af2900-5300-4dc3-98a3-c03c71b761d4,f7fb7a82-aa3c-e72f-5d89-d03d5889c379,456102679,182,7/10/2023 2:39:17,7/10/2023 2:39:17
470590518,sent,7/10/2023 2:37:50,98bc7e20-8d2f-42e0-b80e-d111f449f537,f7fb7a82-aa3c-e72f-5d89-d03d5889c379,456102679,182,7/10/2023 2:39:15,7/10/2023 2:39:15
470621710,read,7/10/2023 4:06:28,fc9d2214-b871-4b0a-8aea-1f5737cb8409,f7fb7a82-aa3c-e72f-5d89-d03d5889c379,456102679,182,7/10/2023 4:06:29,7/10/2023 4:06:29
801637099,delivered,2/3/2024 7:37:04,a96c5648-aacd-45cf-a4e2-35fce1a384f3,d4d8feba-aab6-6429-66a3-dfef9aebb82b,733452311,182,2/3/2024 7:37:05,2/3/2024 7:37:05
801637041,sent,2/3/2024 7:37:02,06312f64-e313-4fca-b673-6ac45c0a7e4f,d4d8feba-aab6-6429-66a3-dfef9aebb82b,733452311,182,2/3/2024 7:37:03,2/3/2024 7:37:03
896451929,delivered,3/27/2024 4:58:46,8b0352b3-7230-4f75-ac5f-4ec363818708,91cda2aa-e2fd-c310-0ff6-00d6b87f6d16,804624919,182,3/27/2024 4:58:47,3/27/2024 4:58:47
896354084,sent,3/27/2024 2:34:37,f3ecfab0-6701-4350-9b4f-64792a010a8c,91cda2aa-e2fd-c310-0ff6-00d6b87f6d16,804624919,182,3/27/2024 2:34:38,3/27/2024 2:34:38
896462356,read,3/27/2024 5:10:47,3e8f6120-1269-4f17-92af-9fc938512f90,91cda2aa-e2fd-c310-0ff6-00d6b87f6d16,804624919,182,3/27/2024 5:10:48,3/27/2024 5:10:48
896451926,delivered,3/27/2024 4:58:46,336d41d0-341e-4a60-894c-0f48f85192ce,91cda2aa-e2fd-c310-0ff6-00d6b87f6d16,804624919,182,3/27/2024 4:58:47,3/27/2024 4:58:47
845653417,sent,2/28/2024 4:34:04,ceb0a39d-095f-47a8-a852-6d995f6231b1,1d44df8a-ab71-44d9-7905-14292e496606,768648727,182,2/28/2024 4:34:05,2/28/2024 4:34:05
845967072,delivered,2/28/2024 8:47:37,409514b3-aadc-4800-aa36-8842755573a3,1d44df8a-ab71-44d9-7905-14292e496606,768648727,182,2/28/2024 8:47:38,2/28/2024 8:47:38
845967484,read,2/28/2024 8:47:55,90208aa3-b7aa-445d-9d11-36eb7d40b821,1d44df8a-ab71-44d9-7905-14292e496606,768648727,182,2/28/2024 8:47:56,2/28/2024 8:47:56
478428221,sent,7/25/2023 2:32:09,aac760ac-80b0-4892-8430-055c28fd322c,d095b3a9-77ca-9db0-1c76-1d7a1ac26dc0,461744151,182,7/25/2023 2:34:12,7/25/2023 2:34:12
478428347,delivered,7/25/2023 2:32:14,756a6adc-bc4a-4a6c-a908-fb8e0c7d2ab1,d095b3a9-77ca-9db0-1c76-1d7a1ac26dc0,461744151,182,7/25/2023 2:34:20,7/25/2023 2:34:20
478462238,read,7/25/2023 3:06:25,df9b82e3-9363-4f1e-8455-c69c008197ef,d095b3a9-77ca-9db0-1c76-1d7a1ac26dc0,461744151,182,7/25/2023 3:06:26,7/25/2023 3:06:26
874937330,read,3/15/2024 16:18:37,edb27a1f-f0cb-48aa-a776-10e3bb151196,363f4065-c5a3-6de1-ffa7-091b8383a204,789621015,182,3/15/2024 16:18:38,3/15/2024 16:18:38
874937289,delivered,3/15/2024 16:18:35,af97db13-e941-4086-9e08-2df17ab0d788,363f4065-c5a3-6de1-ffa7-091b8383a204,789621015,182,3/15/2024 16:18:36,3/15/2024 16:18:36
874937279,sent,3/15/2024 16:18:34,a8b53ecd-1dd9-495b-b2aa-00f317c7db9c,363f4065-c5a3-6de1-ffa7-091b8383a204,789621015,182,3/15/2024 16:18:35,3/15/2024 16:18:35
356629177,delivered,4/9/2023 2:38:41,8a719529-3348-4a27-89ec-6fff0c1c0db9,6fc125c3-b942-fe29-ab3a-f9c4812bf097,367439895,182,4/9/2023 2:38:41,4/9/2023 2:38:41
356608384,sent,4/9/2023 2:30:30,7966b8bb-39af-44ae-a07e-74f81814ac19,6fc125c3-b942-fe29-ab3a-f9c4812bf097,367439895,182,4/9/2023 2:30:30,4/9/2023 2:30:30
362240766,read,4/10/2023 15:56:04,287edecd-3289-4e52-9b78-1d5bbc501aa9,6fc125c3-b942-fe29-ab3a-f9c4812bf097,367439895,182,4/10/2023 15:56:05,4/10/2023 15:56:05
777138400,read,12/31/2023 2:47:09,b17764fc-d020-4532-a7c0-4c94cc7b51c6,061efe33-c064-b3b3-edab-35449fea23a6,715764247,182,12/31/2023 2:47:09,12/31/2023 2:47:09
777138389,sent,12/31/2023 2:47:08,9d6f478a-bf8c-4e3a-94af-aaf1b7d90d0c,061efe33-c064-b3b3-edab-35449fea23a6,715764247,182,12/31/2023 2:47:09,12/31/2023 2:47:09
745165559,delivered,12/2/2023 3:55:57,e5091cac-1f1a-405f-a362-4d868acc15b5,a485b6d1-ff1f-d0e0-2494-9bc4cab8b5db,689681431,182,12/2/2023 3:55:58,12/2/2023 3:55:58
745171307,read,12/2/2023 4:03:34,e145e4ca-f2d0-4451-80ad-51583a8a6907,a485b6d1-ff1f-d0e0-2494-9bc4cab8b5db,689681431,182,12/2/2023 4:03:34,12/2/2023 4:03:34
744611020,sent,12/1/2023 18:34:13,ae6d7e91-d895-42b2-a1e2-566e8bb64d94,a485b6d1-ff1f-d0e0-2494-9bc4cab8b5db,689681431,182,12/1/2023 18:34:14,12/1/2023 18:34:14
613530302,sent,10/5/2023 2:34:56,8d3f8903-fbba-4fb4-84ba-1919daea98ea,b145fc4e-7da3-a00d-baa2-c484922024ca,577813271,182,10/5/2023 2:34:56,10/5/2023 2:34:56
613642860,delivered,10/5/2023 4:16:25,e61ebfef-3f03-4979-80a2-76cccaa71633,b145fc4e-7da3-a00d-baa2-c484922024ca,577813271,182,10/5/2023 4:16:26,10/5/2023 4:16:26
614563785,read,10/5/2023 13:03:30,03e7831a-394c-4fdd-99ef-22ee4864f08b,b145fc4e-7da3-a00d-baa2-c484922024ca,577813271,182,10/5/2023 13:03:31,10/5/2023 13:03:31
911940277,sent,4/5/2024 11:24:02,fd07ee2b-4b8c-43f7-8c57-4b57dff5c663,9eb1e79b-d7ce-fb2d-9487-d80799ed8f50,815186711,182,4/5/2024 11:24:03,4/5/2024 11:24:03
912140504,delivered,4/5/2024 13:33:58,9dbce447-7bac-4280-bc97-3a323bc8d053,9eb1e79b-d7ce-fb2d-9487-d80799ed8f50,815186711,182,4/5/2024 13:33:58,4/5/2024 13:33:58
912168596,read,4/5/2024 13:54:09,72483abb-d0b3-4efb-90b6-a60f99835880,9eb1e79b-d7ce-fb2d-9487-d80799ed8f50,815186711,182,4/5/2024 13:54:10,4/5/2024 13:54:10
925636120,sent,4/16/2024 11:27:02,6641c20b-120d-40c5-add9-430700cd8d0d,93cd6367-f6bd-f991-518e-94a234873cb7,824494103,182,4/16/2024 11:27:03,4/16/2024 11:27:03
925636138,delivered,4/16/2024 11:27:03,c796e139-73c7-4455-9660-8ffa124a5f38,93cd6367-f6bd-f991-518e-94a234873cb7,824494103,182,4/16/2024 11:27:04,4/16/2024 11:27:04
925645687,read,4/16/2024 11:32:40,3dae01e9-caaf-491f-a334-386f66059e73,93cd6367-f6bd-f991-518e-94a234873cb7,824494103,182,4/16/2024 11:32:41,4/16/2024 11:32:41
905267296,sent,4/1/2024 3:30:08,5b092f08-f624-4596-8231-a88ede06ab8a,cc1026f9-8ba2-5039-a40a-be46ace5846c,810601495,182,4/1/2024 3:30:09,4/1/2024 3:30:09
905267345,delivered,4/1/2024 3:30:09,24fc3904-f7fe-48c2-9444-81365999b018,cc1026f9-8ba2-5039-a40a-be46ace5846c,810601495,182,4/1/2024 3:30:10,4/1/2024 3:30:10
905276663,read,4/1/2024 3:37:53,9f020bf4-c33f-4d47-96d5-4b98b5969437,cc1026f9-8ba2-5039-a40a-be46ace5846c,810601495,182,4/1/2024 3:37:53,4/1/2024 3:37:53
819361746,sent,2/14/2024 2:35:57,6766103b-f230-4268-9c71-2c5afe1eb8de,c5fc321e-4e6d-7b7b-b8ac-62e849b8dd94,747883799,182,2/14/2024 2:35:58,2/14/2024 2:35:58
322528244,read,3/4/2023 2:33:33,494af550-f895-4837-b3d9-93ed614a2f97,867f13c2-b7d6-b759-75c6-1b4f37b16c18,341958423,182,3/4/2023 2:33:34,3/4/2023 2:33:34
322527441,delivered,3/4/2023 2:32:59,b24e19ad-97a3-4391-ad2c-0468ebf832db,867f13c2-b7d6-b759-75c6-1b4f37b16c18,341958423,182,3/4/2023 2:33:01,3/4/2023 2:33:01
322527313,sent,3/4/2023 2:32:55,da92e918-6ec5-4d2e-a629-a1bcf077e452,867f13c2-b7d6-b759-75c6-1b4f37b16c18,341958423,182,3/4/2023 2:32:56,3/4/2023 2:32:56
885835771,read,3/21/2024 13:44:45,1a000fd0-8884-4187-8055-2a0e07752e86,8bd9bd14-1b27-92b8-8696-ade619ed14c0,797107223,182,3/21/2024 13:44:46,3/21/2024 13:44:46
885347354,sent,3/21/2024 6:39:03,023a1c41-74f1-4b17-a237-aa8cbd2f5cfd,8bd9bd14-1b27-92b8-8696-ade619ed14c0,797107223,182,3/21/2024 6:39:04,3/21/2024 6:39:04
885804759,delivered,3/21/2024 13:20:45,c434ad58-d850-428d-9d84-1ddee85cd3d0,8bd9bd14-1b27-92b8-8696-ade619ed14c0,797107223,182,3/21/2024 13:20:46,3/21/2024 13:20:46
